Bearing Type,Fan RPM,Height,Kind,Link,Liquid Cooled,Manufacturer,Model,Name,Noise Level,Part #,Prices,Radiator Size,Supported Sockets,avg,short_link,noise_level,max_noise,min_noise,rpm,rpm_min,rpm_max,liquid,rad_size,bearing_type,cooler_height
,1800 RPM,"6.26"" (159mm)",CPU Cooler,/product/GC648d/id-cooling-cpu-cooler-se214x,No,ID-COOLING,,ID-COOLING SE-214X 60.7 CFM CPU Cooler,16.2 - 29.2 dbA,SE-214X,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA2011, LGA2011-3",0.0,id-cooling-cpu-cooler-se214x,16.2 - 29.2 ,29.2,16.2,1800 ,1800.0,1800.0,No,0.0,,159.0
,500 - 1200 RPM,"6.38"" (162mm)",CPU Cooler,/product/GvWrxr/enermax-cpu-cooler-etst40frf,No,Enermax,,Enermax ETS-T40F-RF 65.6 CFM CPU Cooler,10.0 - 19.0 dbA,ETS-T40F-RF,"[38.99, 41.27, 45.99, 47.99]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",43.56,enermax-cpu-cooler-etst40frf,10.0 - 19.0 ,19.0,10.0,500 - 1200 ,500.0,1200.0,No,0.0,,162.0
,1200 - 1800 RPM,"6.30"" (160mm)",CPU Cooler,/product/yP4gXL/thermaltake-cpu-cooler-clp0587,No,Thermaltake,,Thermaltake CLP0587 106.2 CFM CPU Cooler,39.0 dbA,CLP0587,"[66.98, 64.99, 68.99, 64.99, 119.63]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",77.116,thermaltake-cpu-cooler-clp0587,39.0 ,39.0 ,39.0,1200 - 1800 ,1200.0,1800.0,No,0.0,,160.0
,500 - 1800 RPM,,CPU Cooler,/product/8Lwqqs/nzxt-kraken-x42-liquid-cpu-cooler-rl-krx42-01,Yes,NZXT,Kraken X42,NZXT Kraken X42 Liquid CPU Cooler,21.0 - 38.0 dbA,RL-KRX42-01,"[129.89, 129.99, 129.99, 156.8, 199.99]",140mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",149.332,nzxt-kraken-x42-liquid-cpu-cooler-rl-krx42-01,21.0 - 38.0 ,38.0,21.0,500 - 1800 ,500.0,1800.0,Yes,140.0,,0.0
Sleeve,650 - 1400 RPM,"6.30"" (160mm)",CPU Cooler,/product/jpdqqs/raijintek-cpu-cooler-0r100011,No,RAIJINTEK,EREBOSS BLACK,RAIJINTEK EREBOSS BLACK 56.5 CFM Sleeve Bearing CPU Cooler,28.0 dbA,0R100011,[42.99],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",42.99,raijintek-cpu-cooler-0r100011,28.0 ,28.0 ,28.0,650 - 1400 ,650.0,1400.0,No,0.0,Sleeve,160.0
,2500 RPM,,CPU Cooler,/product/g3V48d/enermax-cpu-cooler-elclm120staa,Yes,Enermax,,Enermax ELC-LM120S-TAA 105.7 CFM Liquid CPU Cooler,30.0 dbA,ELC-LM120S-TAA,[75.99],120mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",75.99,enermax-cpu-cooler-elclm120staa,30.0 ,30.0 ,30.0,2500 ,2500.0,2500.0,Yes,120.0,,0.0
,900 - 2800 RPM,"5.67"" (144mm)",CPU Cooler,/product/xhQypg/evercool-cpu-cooler-ttcnk35tzrpwv3,No,Evercool,,Evercool TTC-NK35TZ/RPW/V3 49.4 CFM CPU Cooler,12.0 - 31.0 dbA,TTC-NK35TZ/RPW/V3,"[26.99, 32.38]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA775",29.685,evercool-cpu-cooler-ttcnk35tzrpwv3,12.0 - 31.0 ,31.0,12.0,900 - 2800 ,900.0,2800.0,No,0.0,,144.0
Sleeve,1200 - 2500 RPM,"2.24"" (57mm)",CPU Cooler,/product/HDg323/xigmatek-cpu-cooler-epcd903,No,Xigmatek,,Xigmatek EP-CD903 61.2 CFM Sleeve Bearing CPU Cooler,28.0 dbA,EP-CD903,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156",0.0,xigmatek-cpu-cooler-epcd903,28.0 ,28.0 ,28.0,1200 - 2500 ,1200.0,2500.0,No,0.0,Sleeve,57.0
,1600 RPM,,CPU Cooler,/product/qVjG3C/cooler-master-cpu-cooler-rleb1216fkr1,Yes,Cooler Master,Eisberg 120L Prestige,Cooler Master Eisberg 120L Prestige 60.2 CFM Liquid CPU Cooler,20.5 dbA,RL-EB12-16FK-R1,[],120mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,cooler-master-cpu-cooler-rleb1216fkr1,20.5 ,20.5 ,20.5,1600 ,1600.0,1600.0,Yes,120.0,,0.0
,2600 RPM,"2.68"" (68mm)",CPU Cooler,/product/dPBv6h/startech-cpu-cooler-fan775e,No,StarTech,,StarTech FAN775E 49.4 CFM CPU Cooler,22.2 dbA,FAN775E,"[14.99, 18.04, 15.15, 18.98, 14.8]",,LGA775,16.392,startech-cpu-cooler-fan775e,22.2 ,22.2 ,22.2,2600 ,2600.0,2600.0,No,0.0,,68.0
,700 - 1500 RPM,"6.30"" (160mm)",CPU Cooler,/product/pgYXsY/thermalright-cpu-cooler-venomousxrtrevsbe,No,Thermalright,Venomous X RT Rev.SB-E,Thermalright Venomous X RT Rev.SB-E 53.3 CFM CPU Cooler,17.0 - 28.5 dbA,VENOMOUS X-RT REV.SB-E,[31.9],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",31.9,thermalright-cpu-cooler-venomousxrtrevsbe,17.0 - 28.5 ,28.5,17.0,700 - 1500 ,700.0,1500.0,No,0.0,,160.0
Fluid Dynamic,1000 - 2000 RPM,"4.92"" (125mm)",CPU Cooler,/product/PzyxFT/prolimatech-cpu-cooler-probsc45,No,Prolimatech,Basic 45,Prolimatech Basic 45 Fluid Dynamic Bearing CPU Cooler,,PRO-BSC-45,"[29.99, 35.38]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156",32.685,prolimatech-cpu-cooler-probsc45,0,0,0.0,1000 - 2000 ,1000.0,2000.0,No,0.0,Fluid Dynamic,125.0
,1000 - 1950 RPM,"6.06"" (154mm)",CPU Cooler,/product/tWQypg/zalman-cpu-cooler-cnps11xextreme,No,Zalman,,Zalman CNPS11X Extreme CPU Cooler,17.0 - 33.0 dbA,CNPS11X Extreme,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,zalman-cpu-cooler-cnps11xextreme,17.0 - 33.0 ,33.0,17.0,1000 - 1950 ,1000.0,1950.0,No,0.0,,154.0
,2200 RPM,"3.23"" (82mm)",CPU Cooler,/product/3YDwrH/logisys-cpu-cooler-ic4100ast,No,Logisys,,Logisys IC4100AST 37.4 CFM CPU Cooler,30.1 dbA,IC4100AST,[],,LGA775,0.0,logisys-cpu-cooler-ic4100ast,30.1 ,30.1 ,30.1,2200 ,2200.0,2200.0,No,0.0,,82.0
,1600 RPM,,CPU Cooler,/product/Kx7wrH/cooler-master-cpu-cooler-rleb2416fkr1,Yes,Cooler Master,Eisberg 240L Prestige,Cooler Master Eisberg 240L Prestige 60.2 CFM Liquid CPU Cooler,20.5 dbA,RL-EB24-16FK-R1,[],240mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,cooler-master-cpu-cooler-rleb2416fkr1,20.5 ,20.5 ,20.5,1600 ,1600.0,1600.0,Yes,240.0,,0.0
Ball,400 - 1350 RPM,"6.34"" (161mm)",CPU Cooler,/product/xmw323/arctic-cooling-cpu-cooler-ucacofi30201gb,No,ARCTIC,Freezer i30 CO,ARCTIC Freezer i30 CO 74.0 CFM Ball Bearing CPU Cooler,,UCACO-FI30201-GB,[],,"LGA1150, LGA1151, LGA1155, LGA1156, LGA2011, LGA2011-3",0.0,arctic-cooling-cpu-cooler-ucacofi30201gb,0,0,0.0,400 - 1350 ,400.0,1350.0,No,0.0,Ball,161.0
Ball,1500 - 7000 RPM,"2.64"" (67mm)",CPU Cooler,/product/CKfp99/dynatron-cpu-cooler-r24,No,Dynatron,,Dynatron R24 40.5 CFM Ball Bearing CPU Cooler,16.0 - 47.5 dbA,R24,"[26.98, 26.99, 29.88, 32.99, 29.99, 47.31]",,LGA2011-3 Narrow,32.3566666667,dynatron-cpu-cooler-r24,16.0 - 47.5 ,47.5,16.0,1500 - 7000 ,1500.0,7000.0,No,0.0,Ball,67.0
,900 - 2400 RPM,"2.36"" (60mm)",CPU Cooler,/product/jwsKHx/logisys-cpu-cooler-ic231pwm,No,Logisys,,Logisys IC231PWM CPU Cooler,17.8 - 32.5 dbA,IC231PWM,"[16.99, 21.97]",,"LGA1150, LGA1151, LGA1155, LGA1156",19.48,logisys-cpu-cooler-ic231pwm,17.8 - 32.5 ,32.5,17.8,900 - 2400 ,900.0,2400.0,No,0.0,,60.0
Ball,1000 - 2500 RPM,"4.33"" (110mm)",CPU Cooler,/product/QhQypg/dynatron-cpu-cooler-r17,No,Dynatron,,Dynatron R17 43.4 CFM Ball Bearing CPU Cooler,17.0 - 31.9 dbA,R17,"[27.99, 34.89, 34.99, 45.7, 50.0]",,"LGA2011, LGA2011-3",38.714,dynatron-cpu-cooler-r17,17.0 - 31.9 ,31.9,17.0,1000 - 2500 ,1000.0,2500.0,No,0.0,Ball,110.0
Sleeve,1000 - 2600 RPM,,CPU Cooler,/product/gxFXsY/raijintek-cpu-cooler-0r100018,Yes,RAIJINTEK,TRITON,RAIJINTEK TRITON 100.5 CFM Sleeve Bearing Liquid CPU Cooler,21.6 - 36.6 dbA,0R100018,[],240mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,raijintek-cpu-cooler-0r100018,21.6 - 36.6 ,36.6,21.6,1000 - 2600 ,1000.0,2600.0,Yes,240.0,Sleeve,0.0
Ball,600 - 1600 RPM,"5.83"" (148mm)",CPU Cooler,/product/cFTrxr/prolimatech-cpu-cooler-probsc65,No,Prolimatech,Basic 65,Prolimatech Basic 65 Ball Bearing CPU Cooler,,PRO-BSC-65,"[39.99, 45.66]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156",42.825,prolimatech-cpu-cooler-probsc65,0,0,0.0,600 - 1600 ,600.0,1600.0,No,0.0,Ball,148.0
Ball,2400 RPM,"1.50"" (38mm)",CPU Cooler,/product/ZDg323/masscool-cpu-cooler-8w553b1m3,No,Masscool,,Masscool 8W553B1M3 41.1 CFM Ball Bearing CPU Cooler,26.2 dbA,8W553B1M3,"[9.88, 9.99, 22.44, 17.31]",,LGA775,14.905,masscool-cpu-cooler-8w553b1m3,26.2 ,26.2 ,26.2,2400 ,2400.0,2400.0,No,0.0,Ball,38.0
,500 - 1500 RPM,"6.30"" (160mm)",CPU Cooler,/product/Kfbp99/logisys-cpu-cooler-mc4001im,No,Logisys,,Logisys MC4001IM 66.3 CFM CPU Cooler,17.8 - 27.6 dbA,MC4001IM,"[34.98, 47.98, 59.98]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",47.6466666667,logisys-cpu-cooler-mc4001im,17.8 - 27.6 ,27.6,17.8,500 - 1500 ,500.0,1500.0,No,0.0,,160.0
,1400 - 2200 RPM,"6.50"" (165mm)",CPU Cooler,/product/DWFPxr/evercool-cpu-cooler-hpo12025,No,Evercool,,Evercool HPO-12025 CPU Cooler,16.0 - 38.0 dbA,HPO-12025,[56.99],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",56.99,evercool-cpu-cooler-hpo12025,16.0 - 38.0 ,38.0,16.0,1400 - 2200 ,1400.0,2200.0,No,0.0,,165.0
,1200 - 1800 RPM,"1.46"" (37mm)",CPU Cooler,/product/zGTmP6/silverstone-cpu-cooler-nt07775,No,Silverstone,,Silverstone NT07-775 23.0 CFM CPU Cooler,15.0 - 23.0 dbA,NT07-775,"[19.99, 27.99]",,LGA775,23.99,silverstone-cpu-cooler-nt07775,15.0 - 23.0 ,23.0,15.0,1200 - 1800 ,1200.0,1800.0,No,0.0,,37.0
,700 - 1300 RPM,"6.30"" (160mm)",CPU Cooler,/product/jK8H99/cryorig-cpu-cooler-h5universal,No,CRYORIG,,CRYORIG H5 Universal 65.0 CFM CPU Cooler,20.0 - 24.0 dbA,H5 Universal<br/>(or) CR-H5A,"[46.99, 46.99, 57.15, 79.89]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",57.755,cryorig-cpu-cooler-h5universal,20.0 - 24.0 ,24.0,20.0,700 - 1300 ,700.0,1300.0,No,0.0,,160.0
,900 - 2600 RPM,"2.56"" (65mm)",CPU Cooler,/product/T73RsY/evercool-cpu-cooler-ci019525ep,No,Evercool,,Evercool CI01-9525EP 47.7 CFM CPU Cooler,12.0 - 31.0 dbA,CI01-9525EP,[17.99],,LGA1366,17.99,evercool-cpu-cooler-ci019525ep,12.0 - 31.0 ,31.0,12.0,900 - 2600 ,900.0,2600.0,No,0.0,,65.0
,500 - 1800 RPM,,CPU Cooler,/product/nbKhP6/raidmax-cpu-cooler-rxcb240,Yes,Raidmax,Cobra 240,Raidmax Cobra 240 81.1 CFM Liquid CPU Cooler,21.2 dbA,RX-CB240,[],240mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA2011, LGA2011-3",0.0,raidmax-cpu-cooler-rxcb240,21.2 ,21.2 ,21.2,500 - 1800 ,500.0,1800.0,Yes,240.0,,0.0
Fluid Dynamic,400 - 1350 RPM,"6.34"" (161mm)",CPU Cooler,/product/Qxzv6h/arctic-cooling-cpu-cooler-acfza30,No,ARCTIC,Freezer A30,ARCTIC Freezer A30 74.0 CFM Fluid Dynamic Bearing CPU Cooler,,ACFZA30<br/>(or) UCACO-FA30001-GB,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+",0.0,arctic-cooling-cpu-cooler-acfza30,0,0,0.0,400 - 1350 ,400.0,1350.0,No,0.0,Fluid Dynamic,161.0
,700 - 1200 RPM,"6.69"" (170mm)",CPU Cooler,/product/qGCwrH/logisys-cpu-cooler-mc6001im,No,Logisys,,Logisys MC6001IM CPU Cooler,18.2 - 26.7 dbA,MC6001IM,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,logisys-cpu-cooler-mc6001im,18.2 - 26.7 ,26.7,18.2,700 - 1200 ,700.0,1200.0,No,0.0,,170.0
,800 - 2800 RPM,"5.28"" (134mm)",CPU Cooler,/product/shn2FT/enermax-cpu-cooler-etsn30he,No,Enermax,,Enermax ETS-N30-HE 55.4 CFM CPU Cooler,16.0 - 28.0 dbA,ETS-N30-HE,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,enermax-cpu-cooler-etsn30he,16.0 - 28.0 ,28.0,16.0,800 - 2800 ,800.0,2800.0,No,0.0,,134.0
,800 - 2200 RPM,"6.30"" (160mm)",CPU Cooler,/product/KdK7YJ/titan-cpu-cooler-ttcnk85tzcs2,No,Titan,,Titan TTC-NK85TZ/CS2 66.6 CFM CPU Cooler,15.0 - 35.0 dbA,TTC-NK85TZ/CS2,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,titan-cpu-cooler-ttcnk85tzcs2,15.0 - 35.0 ,35.0,15.0,800 - 2200 ,800.0,2200.0,No,0.0,,160.0
,1200 RPM,"6.54"" (166mm)",CPU Cooler,/product/xsGkcf/nzxt-cpu-cooler-havik140,No,NZXT,HAVIK 140,NZXT HAVIK 140 90.3 CFM CPU Cooler,25.0 dbA,HAVIK-140,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,nzxt-cpu-cooler-havik140,25.0 ,25.0 ,25.0,1200 ,1200.0,1200.0,No,0.0,,166.0
,1200 - 2800 RPM,"5.28"" (134mm)",CPU Cooler,/product/3VnG3C/xigmatek-cpu-cooler-cacs9hh3u07,No,Xigmatek,Loki II,Xigmatek Loki II 52.0 CFM CPU Cooler,20.0 - 28.0 dbA,CAC-S9HH3-U07,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,xigmatek-cpu-cooler-cacs9hh3u07,20.0 - 28.0 ,28.0,20.0,1200 - 2800 ,1200.0,2800.0,No,0.0,,134.0
,400 - 2800 RPM,"2.91"" (74mm)",CPU Cooler,/product/wgg323/logisys-cpu-cooler-ic4300x4,No,Logisys,,Logisys IC4300X4 49.6 CFM CPU Cooler,17.8 - 40.7 dbA,IC4300X4,"[18.99, 24.38]",,LGA1366,21.685,logisys-cpu-cooler-ic4300x4,17.8 - 40.7 ,40.7,17.8,400 - 2800 ,400.0,2800.0,No,0.0,,74.0
,500 - 1600 RPM,"6.42"" (163mm)",CPU Cooler,/product/8998TW/akasa-cpu-cooler-akcc4010hp01,No,Akasa,Venom Medusa,Akasa Venom Medusa 83.6 CFM CPU Cooler,6.9 - 28.9 dbA,AK-CC4010HP01,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,akasa-cpu-cooler-akcc4010hp01,6.9 - 28.9 ,28.9,6.9,500 - 1600 ,500.0,1600.0,No,0.0,,163.0
,600 - 2500 RPM,"2.56"" (65mm)",CPU Cooler,/product/fhqbt6/noctua-cpu-cooler-nhl9x65,No,Noctua,,Noctua NH-L9x65 33.8 CFM CPU Cooler,14.8 - 23.6 dbA,NH-L9x65,"[46.95, 49.93]",,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA2011, LGA2011-3",48.44,noctua-cpu-cooler-nhl9x65,14.8 - 23.6 ,23.6,14.8,600 - 2500 ,600.0,2500.0,No,0.0,,65.0
,1000 - 3000 RPM,,CPU Cooler,/product/tyPfrH/xion-cpu-cooler-xonhp9310p,No,Xion,,Xion XON-HP9310P 54.6 CFM CPU Cooler,16.0 - 25.3 dbA,XON-HP9310P,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,xion-cpu-cooler-xonhp9310p,16.0 - 25.3 ,25.3,16.0,1000 - 3000 ,1000.0,3000.0,No,0.0,,0.0
,800 - 1200 RPM,"6.26"" (159mm)",CPU Cooler,/product/p298TW/xigmatek-cpu-cooler-en6602,No,Xigmatek,Dark Knight SD1483 Night Hawk,Xigmatek Dark Knight SD1483 Night Hawk 90.3 CFM CPU Cooler,18.0 dbA,EN6602,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA2011, LGA2011-3, LGA775",0.0,xigmatek-cpu-cooler-en6602,18.0 ,18.0 ,18.0,800 - 1200 ,800.0,1200.0,No,0.0,,159.0
,1250 - 2800 RPM,"2.36"" (60mm)",CPU Cooler,/product/WyMFf7/zalman-cpu-cooler-cnps8900extreme,No,Zalman,,Zalman CNPS8900 Extreme CPU Cooler,19.5 - 35.0 dbA,CNPS8900 Extreme,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,zalman-cpu-cooler-cnps8900extreme,19.5 - 35.0 ,35.0,19.5,1250 - 2800 ,1250.0,2800.0,No,0.0,,60.0
Ball,4800 RPM,"0.98"" (25mm)",CPU Cooler,/product/j7Np99/thermaltake-cpu-cooler-clp0187,No,Thermaltake,,Thermaltake CL-P0187 30.5 CFM Ball Bearing CPU Cooler,36.0 dbA,CL-P0187,[],,LGA775,0.0,thermaltake-cpu-cooler-clp0187,36.0 ,36.0 ,36.0,4800 ,4800.0,4800.0,No,0.0,Ball,25.0
,4200 RPM,"2.76"" (70mm)",CPU Cooler,/product/LBBv6h/thermaltake-cpu-cooler-clp0326,No,Thermaltake,,Thermaltake CL-P0326 71.8 CFM CPU Cooler,44.0 dbA,CL-P0326,[],,LGA775,0.0,thermaltake-cpu-cooler-clp0326,44.0 ,44.0 ,44.0,4200 ,4200.0,4200.0,No,0.0,,70.0
,5500 RPM,"2.09"" (53mm)",CPU Cooler,/product/LdLypg/thermaltake-cpu-cooler-a1964,No,Thermaltake,,Thermaltake A1964 CPU Cooler,,A1964,[],,,0.0,thermaltake-cpu-cooler-a1964,0,0,0.0,5500 ,5500.0,5500.0,No,0.0,,53.0
,600 - 2500 RPM,"6.42"" (163mm)",CPU Cooler,/product/ZTdqqs/thermalright-cpu-cooler-silverarrowibeextreme,No,Thermalright,,Thermalright Silver Arrow IB-E Extreme 130.0 CFM CPU Cooler,21.0 - 45.0 dbA,Silver Arrow IB-E Extreme,[99.95],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",99.95,thermalright-cpu-cooler-silverarrowibeextreme,21.0 - 45.0 ,45.0,21.0,600 - 2500 ,600.0,2500.0,No,0.0,,163.0
,900 - 2500 RPM,"4.69"" (119mm)",CPU Cooler,/product/2fbp99/nexus-cpu-cooler-flc3000r2,No,Nexus,,Nexus FLC-3000 R2 CPU Cooler,15.0 - 24.0 dbA,FLC-3000 R2,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,nexus-cpu-cooler-flc3000r2,15.0 - 24.0 ,24.0,15.0,900 - 2500 ,900.0,2500.0,No,0.0,,119.0
,1300 - 2000 RPM,"5.63"" (143mm)",CPU Cooler,/product/mRPfrH/thermaltake-cpu-cooler-clp0401,No,Thermaltake,,Thermaltake CL-P0401 86.5 CFM CPU Cooler,16.0 - 24.0 dbA,CL-P0401,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1366, LGA775",0.0,thermaltake-cpu-cooler-clp0401,16.0 - 24.0 ,24.0,16.0,1300 - 2000 ,1300.0,2000.0,No,0.0,,143.0
,1000 RPM,"6.30"" (160mm)",CPU Cooler,/product/pvyFf7/evercool-cpu-cooler-hpj12025,No,Evercool,,Evercool HPJ-12025 38.1 CFM CPU Cooler,21.0 dbA,HPJ-12025,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1366, LGA775",0.0,evercool-cpu-cooler-hpj12025,21.0 ,21.0 ,21.0,1000 ,1000.0,1000.0,No,0.0,,160.0
Fluid Dynamic,600 - 2200 RPM,,CPU Cooler,/product/6qs8TW/deepcool-cpu-cooler-captain360,Yes,Deepcool,,Deepcool CAPTAIN 360 273.4 CFM Fluid Dynamic Bearing Liquid CPU Cooler,17.6 - 39.3 dbA,CAPTAIN 360,[98.99],360mm,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3",98.99,deepcool-cpu-cooler-captain360,17.6 - 39.3 ,39.3,17.6,600 - 2200 ,600.0,2200.0,Yes,360.0,Fluid Dynamic,0.0
,800 - 1600 RPM,"6.10"" (155mm)",CPU Cooler,/product/y4rG3C/thermaltake-cpu-cooler-clp0606,No,Thermaltake,,Thermaltake CLP0606 79.3 CFM CPU Cooler,18.0 - 30.2 dbA,CLP0606,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,thermaltake-cpu-cooler-clp0606,18.0 - 30.2 ,30.2,18.0,800 - 1600 ,800.0,1600.0,No,0.0,,155.0
Ball,1000 - 2000 RPM,"5.98"" (152mm)",CPU Cooler,/product/mBn2FT/zalman-cpu-cooler-cnps9900nt,No,Zalman,,Zalman CNPS9900NT Ball Bearing CPU Cooler,19.5 - 38.0 dbA,CNPS9900NT,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA775",0.0,zalman-cpu-cooler-cnps9900nt,19.5 - 38.0 ,38.0,19.5,1000 - 2000 ,1000.0,2000.0,No,0.0,Ball,152.0
,2000 RPM,"2.52"" (64mm)",CPU Cooler,/product/VWNp99/arctic-cooling-cpu-cooler-ucar7gtac01,No,ARCTIC,Alpine 7 GT,ARCTIC Alpine 7 GT 28.6 CFM CPU Cooler,0.2 dbA,UC-AR7GT-AC-01,[],,"LGA1150, LGA1151, LGA1155, LGA1156",0.0,arctic-cooling-cpu-cooler-ucar7gtac01,0.2 ,0.2 ,0.2,2000 ,2000.0,2000.0,No,0.0,,64.0
,1000 - 2200 RPM,"6.26"" (159mm)",CPU Cooler,/product/dBK7YJ/xigmatek-cpu-cooler-darkknightiisd1283nighthawkedition,No,Xigmatek,Dark Knight II SD1283,Xigmatek Dark Knight II SD1283 89.5 CFM CPU Cooler,30.1 dbA,Dark Knight II SD1283 Night Hawk Edition,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156, LGA1366, LGA2011, LGA2011-3, LGA775",0.0,xigmatek-cpu-cooler-darkknightiisd1283nighthawkedition,30.1 ,30.1 ,30.1,1000 - 2200 ,1000.0,2200.0,No,0.0,,159.0
,1000 - 2800 RPM,"0.59"" (15mm)",CPU Cooler,/product/j7xfrH/xigmatek-cpu-cooler-ld964,No,Xigmatek,,Xigmatek ld964 23.0 CFM CPU Cooler,22.0 dbA,ld964,[],,"AM2, AM2+, AM3, AM3+, FM1, FM2, FM2+, LGA1150, LGA1151, LGA1155, LGA1156",0.0,xigmatek-cpu-cooler-ld964,22.0 ,22.0 ,22.0,1000 - 2800 ,1000.0,2800.0,No,0.0,,15.0
